stationId,stationName,stationLatitude,stationLongitude,parkingQRBikeCnt,parkingELECBikeCnt,parkingTotBikeCnt
ST-1452,1459. 용마한신아파트사거리,37.58034897,127.09265137,0.0,0.0,0.0
ST-2282,1461.동양엔파트 앞,37.593853,127.07507324,9.0,0.0,9.0
ST-2283,1462.동부시장 북문 앞,37.59386826,127.07652283,21.0,2.0,23.0
ST-2284,1463.중랑구민회관,37.57407761,127.08500671,0.0,1.0,1.0
ST-2285,1464.중화역 4번출구,37.60305405,127.07900238,11.0,4.0,15.0
ST-2286,1465.중랑공영차고지 옆,37.61314774,127.10514832,52.0,3.0,55.0
ST-2287,1466.두산대림아파트 삼거리,37.61882401,127.08757019,19.0,0.0,19.0
ST-2288,1467.sk신내 주유소앞(용마산로),37.61362076,127.10115051,6.0,0.0,6.0
ST-2289,1468.먹골역 7번 출구,37.6114769,127.07739258,8.0,0.0,8.0
ST-2290,1469.먹골역 4번출구,37.60982132,127.07813263,1.0,0.0,1.0
ST-2291,1470.중화동 우리은행 앞,37.60520172,127.07858276,26.0,1.0,27.0
ST-2292,1471.동양쇼핑 정류소 앞,37.61535263,127.07849121,24.0,1.0,25.0
ST-2293,1472.영성빌딩(PAT),37.60408401,127.07923126,6.0,0.0,6.0
ST-2294,1473.중랑역 1번 출구(중화문화복지센터),37.59489059,127.07495117,25.0,0.0,25.0
ST-2295,1474.서울중랑우체국,37.59581375,127.08283997,7.0,0.0,7.0
ST-2298,1477.면목삼익아파트 앞,37.57598495,127.0796051,2.0,1.0,3.0
ST-2299,1478.홈플러스 상봉점 앞,37.59832764,127.0922699,2.0,0.0,2.0
ST-2300,1479.면목 홈플러스 2 ,37.58105469,127.08209229,2.0,0.0,2.0
ST-2301,1480. 용마지구대 B,37.58111191,127.08010101,17.0,1.0,18.0
ST-948,"1501. 미아역 3번,4번 출구 사이",37.62607956,127.02648163,6.0,0.0,6.0
ST-643,1503. 강북구청사거리(수유역 8번출구),37.63926315,127.02672577,11.0,0.0,11.0
ST-644,1504. 삼양시장오거리,37.62415695,127.01862335,0.0,0.0,0.0
ST-645,1506. 강북문화예술회관,37.64032745,127.01335907,4.0,1.0,5.0
ST-859,1509. 서울북부수도사업소,37.63437653,127.03575134,6.0,0.0,6.0
ST-860,1510. 번동주공5단지 관리사무소 앞,37.63371658,127.03551483,3.0,1.0,4.0
ST-861,1511. 번동 금호어울림아파트102동앞,37.63112259,127.03603363,11.0,0.0,11.0
ST-862,1512. 강북중학교 앞,37.64473724,127.02656555,6.0,1.0,7.0
ST-863,1513. 강북구청 뒷편,37.63967133,127.02519989,1.0,0.0,1.0
ST-646,1514. 강북구청 사거리 버스정류소 앞,37.63880539,127.02835846,1.0,0.0,1.0
ST-648,1515. 송천동 주민센터,37.61828613,127.02404785,4.0,0.0,4.0
ST-652,1516. 우이초등학교 후문 옆,37.63858795,127.01590729,8.0,0.0,8.0
ST-654,1518. 수유2동은행빌딩 앞,37.64308548,127.01616669,4.0,0.0,4.0
ST-651,1519. 장미원시장 건너편,37.64545059,127.01561737,0.0,0.0,0.0
ST-650,1520. 수유중앙시장,37.63986206,127.022789,1.0,0.0,1.0
ST-647,1525. 미아동 복합청사,37.62714005,127.02669525,1.0,0.0,1.0
ST-1100,1526. 강북종합시장 앞,37.64173889,127.02462769,4.0,0.0,4.0
ST-1101,1527. 미아역 1번 출구 뒤,37.62733459,127.02605438,5.0,0.0,5.0
ST-1102,1528. 삼각산동 주민센터,37.61503601,127.02069855,0.0,0.0,0.0
ST-1103,1529. 미아동 한국전력공사,37.63018036,127.02490997,4.0,1.0,5.0
ST-1104,1530. 광산사거리,37.64355087,127.0223465,5.0,0.0,5.0
ST-1105,1531. 미아사거리 1번 출구,37.61395645,127.03025055,11.0,1.0,12.0
ST-1106,1532. 번3동 주민센터 교차로,37.62635422,127.0474472,8.0,2.0,10.0
ST-1107,"1533. 번동 주공3, 4단지 교차로",37.62991714,127.04091644,15.0,2.0,17.0
ST-1109,1535. 효성인텔리안 앞,37.6362915,127.02337646,3.0,0.0,3.0
ST-1110,1536. 번동 두산위브 101동 옆,37.63626099,127.03217316,0.0,0.0,0.0
ST-1387,1537. 북한산 우이역,37.66366577,127.01242828,2.0,0.0,2.0
ST-1388,1538. 솔밭공원역,37.65615845,127.01313782,3.0,1.0,4.0
ST-1389,1539. 4.19민주묘지역,37.64967346,127.01345062,5.0,0.0,5.0
ST-1390,1540. 가오리역,37.64167023,127.01688385,2.0,0.0,2.0
ST-1391,1541. 삼양역,37.62652969,127.01805878,0.0,0.0,0.0
ST-1392,1542. 삼양사거리역,37.62155151,127.02037048,1.0,0.0,1.0
ST-1423,1543. 수유1동 주민센터,37.63018799,127.01773834,6.0,0.0,6.0
ST-1665,1546. 송천동우체국,37.61545944,127.02970123,0.0,0.0,0.0
ST-1724,1547. 꿈의숲 롯데캐슬,37.61775208,127.03570557,1.0,0.0,1.0
ST-1725,1548. 북서울 꿈의숲 서문,37.62268829,127.03781128,0.0,5.0,5.0
ST-2123,1550.삼각산아이원아파트(105동 옆),37.61522293,127.01850891,0.0,0.0,0.0
ST-2124,1551.4.19탑 앞,37.64686203,127.00881195,0.0,1.0,1.0
ST-2125,1552. 강북구청사거리,37.63920212,127.02723694,2.0,0.0,2.0
ST-2126,1553.서울북부고용노동지청,37.63520432,127.03396606,1.0,0.0,1.0
ST-2127,1554.번동사거리,37.63539124,127.03455353,2.0,0.0,2.0
ST-2129,1557.신창교,37.63238144,127.03930664,22.0,1.0,23.0
ST-2130,1558.강북문화정보도서관,37.62552643,127.037323,4.0,0.0,4.0
ST-2132,1560. 도봉세무서 앞,37.6198082,127.02852631,7.0,0.0,7.0
ST-2133,1564.4.19민주묘지역 1번출구,37.64959717,127.01384735,7.0,0.0,7.0
ST-2134,1565.수유사거리,37.63561249,127.022995,0.0,0.0,0.0
ST-2137,1569.수유역2번출구,37.63796997,127.02590179,19.0,0.0,19.0
ST-2401,1571.북서울 꿈의 숲 입구,37.62673187,127.03877258,18.0,0.0,18.0
ST-2402,1572. 우이동 먹거리마을,37.66446304,127.01184082,4.0,0.0,4.0
ST-2403,1573.현대성우아파트 옆,37.61666489,127.02210999,0.0,0.0,0.0
ST-2405,1574.송중초등학교 옆,37.61669922,127.03049469,2.0,1.0,3.0
ST-600,1601. 석계역 문화광장 내 자전거 보관소,37.61495972,127.06469727,23.0,0.0,23.0
ST-913,1602. 광운대역 앞,37.62266159,127.06189728,7.0,1.0,8.0
ST-866,1605. 헬스케어,37.63162231,127.06161499,8.0,0.0,8.0
ST-602,1606. 태릉입구역 3번출구 ,37.61917114,127.07492828,11.0,1.0,12.0
ST-735,1608. 공릉역 1번 출구 앞,37.62661362,127.07275391,9.0,0.0,9.0
ST-603,1610. 화랑대역 2번출구 앞,37.62036896,127.08364105,8.0,0.0,8.0
ST-604,1611. 과기대 입구(우),37.62994003,127.07655334,0.0,0.0,0.0
ST-605,1616. 하계2동 공항버스정류장 옆,37.63510895,127.06832886,10.0,0.0,10.0
ST-736,1619. 중계동 하나프라자빌딩 앞(중1-1),37.64902115,127.07640839,1.0,0.0,1.0
ST-867,1620. 중계동 노원구민체육센터 옆(중1-2),37.64820862,127.07022095,0.0,0.0,0.0
ST-914,1625. 상계역(4번출구),37.65999985,127.07296753,11.0,0.0,11.0
ST-915,1627. 수락산역 4번출구,37.67694092,127.05509949,4.0,0.0,4.0
ST-868,1628. 노일초등학교 앞,37.67361832,127.05525208,12.0,0.0,12.0
ST-869,1630. 수연빌딩 앞,37.67625046,127.05550385,6.0,0.0,6.0
ST-608,1634. 당고개공원 대여소,37.66846085,127.07714844,1.0,0.0,1.0
ST-609,1635. 상계3.4동 주민센터 대여소,37.67271042,127.0831604,4.0,0.0,4.0
ST-610,1636. 상계주공2단지 버스정류장 옆,37.64921188,127.06176758,7.0,0.0,7.0
ST-611,1637. KT 전화국 버스정류장 옆,37.65470123,127.06340027,2.0,0.0,2.0
ST-612,1639. 희성오피앙,37.68031311,127.05506897,5.0,1.0,6.0
ST-971,1640. 한내근린공원 북측,37.62386322,127.06848907,21.0,1.0,22.0
ST-970,1641. 한내근린공원 남측,37.62155533,127.06951141,14.0,1.0,15.0
ST-964,1642. 서울여대 남문,37.62531662,127.08813477,0.0,0.0,0.0
ST-1111,1643. 태릉입구역 8번출구,37.61736679,127.07521057,12.0,0.0,12.0
ST-1114,1646. 삼육대 입구,37.63848877,127.10790253,3.0,1.0,4.0
ST-1118,1650. 중계근린공원내,37.63957977,127.06510162,0.0,0.0,0.0
ST-1119,1651. 상계동 우방유쉘아파트 앞,37.67237473,127.05599213,9.0,0.0,9.0
ST-1120,1652. 파르코 앞,37.68000031,127.05558014,6.0,0.0,6.0
ST-1121,1653. 노원역1번출구,37.65620041,127.06362152,11.0,0.0,11.0
ST-1122,1654. 당고개입구 오거리,37.66379166,127.07544708,9.0,0.0,9.0
ST-1123,1655. 공릉1단지아파트,37.63111115,127.07015991,0.0,0.0,0.0
ST-1124,1656. 중앙하이츠 아파트 입구,37.65501785,127.06750488,1.0,0.0,1.0
ST-1125,1657. 노원구청 ,37.65404892,127.05732727,11.0,0.0,11.0
ST-1127,1659. 중계동 을지중학교,37.65032959,127.07160187,0.0,0.0,0.0
ST-1128,1660. 서울시립과학관,37.64207077,127.07662201,2.0,0.0,2.0
ST-1278,1661. 당현천근린공원,37.64963913,127.06560516,0.0,1.0,1.0
ST-1279,1662. 노원역7번출구,37.65421677,127.05921173,10.0,0.0,10.0
ST-1280,1663. 동해문화예술관앞,37.61938095,127.0578537,4.0,0.0,4.0
ST-1281,1664. 노해근린공원내,37.64936066,127.0704422,1.0,0.0,1.0
ST-1282,1665. 양지근린공원앞,37.64733505,127.07642365,2.0,0.0,2.0
ST-1283,1666. 노원소방서인근,37.65578079,127.07177734,0.0,0.0,0.0
ST-1284,1667. 중계중학교,37.65449905,127.0743866,0.0,0.0,0.0
ST-1285,1668. 중계역 6번출구,37.64556503,127.06334686,10.0,0.0,10.0
ST-1286,1669. 중계역 3번출구,37.64352798,127.06522369,7.0,0.0,7.0
ST-1287,1670. 노원경찰서교차로,37.64340973,127.07183838,12.0,0.0,12.0
ST-1288,1671. 인덕대학교,37.62934875,127.05482483,7.0,4.0,11.0
ST-1289,1672. 상계동수락리버시티,37.68859863,127.05340576,18.0,0.0,18.0
ST-1291,1674. 서울북부고용센터앞,37.65354919,127.05808258,2.0,0.0,2.0
ST-1348,1675. 월계문화체육센터,37.62694168,127.05513,2.0,1.0,3.0
ST-1349,1677. 육군사관학교  앞,37.62316513,127.09049988,13.0,1.0,14.0
ST-1394,1678. 성서대학교 밀알관,37.6484375,127.0644455,3.0,0.0,3.0
ST-1395,1679. 삼육대 도서관,37.6428299,127.10666656,1.0,0.0,1.0
ST-1396,1680. 삼육대 제3과학관,37.64265442,127.10838318,0.0,0.0,0.0
ST-1425,1681. 현대6차 아파트,37.64580154,127.08226013,9.0,0.0,9.0
ST-1426,1682. 중계종합사회복지관 교차로,37.65745544,127.07554626,2.0,0.0,2.0
ST-1473,1683. 노원문화예술회관,37.65045929,127.08088684,12.0,0.0,12.0
ST-1474,1684. 태릉입구역 5번출구,37.61832047,127.07563019,7.0,1.0,8.0
ST-1475,1685. 불암고등학교 앞 횡단보도,37.64818954,127.08048248,12.0,0.0,12.0
ST-1476,1686. 상계주공10단지 종합상가 앞,37.66114044,127.05805206,1.0,1.0,2.0
ST-1639,1688. 마들역 7번출구,37.66566086,127.05729675,4.0,1.0,5.0
ST-1640,1689. 마들역 3번출구,37.66524887,127.05789185,0.0,0.0,0.0
ST-1641,1690. 도봉운전면허시험장 버스정류장 옆,37.6577301,127.05931091,5.0,0.0,5.0
ST-1642,1691. 노원정보도서관,37.66070938,127.06533051,0.0,0.0,0.0
ST-1672,1692. 온곡초교 교차로,37.66418839,127.06600952,0.0,0.0,0.0
ST-1740,1693. 원자력 병원,37.62818909,127.08210754,0.0,0.0,0.0
ST-2062,1696.수락리버시티4단지,37.68645096,127.05283356,9.0,0.0,9.0
ST-2063,1697.상계주공2단지 219동,37.65024948,127.05715179,0.0,2.0,2.0
ST-613,1702. 녹천역 1번출구 앞,37.64582062,127.05042267,8.0,1.0,9.0
ST-657,1703. 도봉산광역환승센터앞 ,37.68972015,127.04519653,1.0,0.0,1.0
ST-614,1705. 도봉구청 정문앞,37.66922379,127.04651642,5.0,0.0,5.0
ST-916,1706. 방학동우체국 건너편,37.66566467,127.0426712,1.0,0.0,1.0
ST-615,1707. 도봉구민회관,37.65446091,127.03851318,0.0,0.0,0.0
ST-658,1708. 도봉보건소사거리,37.65682983,127.03984833,0.0,0.0,0.0
ST-616,1709. 쌍문역4번출구 주변,37.65012741,127.03534698,12.0,0.0,12.0
ST-1129,1713. 쌍문동 이안아파트 앞,37.65165329,127.02848816,0.0,0.0,0.0
ST-1130,1714. 도봉문화정보도서관 삼거리,37.64463043,127.04460907,0.0,0.0,0.0
ST-1131,1715. 서울특별시교육청도봉도서관,37.65317917,127.01278687,1.0,0.0,1.0
ST-1132,1716. 창동역 1번출구 건너편,37.65420151,127.05072784,1.0,0.0,1.0
ST-1133,1717. 시립창동운동장 입구,37.65570831,127.05010223,0.0,0.0,0.0
ST-1135,1719. 신도봉사거리 버스정류장,37.67328262,127.04399109,3.0,1.0,4.0
ST-1136,1720. 도봉구청 옆(중랑천변),37.66867065,127.04798126,9.0,1.0,10.0
ST-1137,1721. 창동역 2번출구 ,37.65301514,127.04699707,22.0,3.0,25.0
ST-1292,1722. 창동청소년수련관,37.65779877,127.05004883,3.0,0.0,3.0
ST-1293,1723. 방학동학마을도서관,37.66207886,127.02771759,3.0,0.0,3.0
ST-1295,1725. 창1동주민센터,37.6475029,127.04331207,13.0,1.0,14.0
ST-1296,1726. 삼익세라믹아파트교차로,37.65858841,127.03520966,0.0,0.0,0.0
ST-1297,1727. 서울도봉초등학교인근,37.67867661,127.04076385,8.0,1.0,9.0
ST-1434,1728. 서울북부지방법원,37.67771912,127.04681396,0.0,0.0,0.0
ST-1461,1729. 도봉한신아파트 버스정류장,37.68400955,127.04579163,10.0,2.0,12.0
ST-1462,1730. 도봉산역 교차로 앞,37.68759155,127.04550171,4.0,0.0,4.0
ST-1463,1731. 도봉고등학교 맞은편,37.6876297,127.04221344,4.0,0.0,4.0
ST-1464,1732. 방학역사거리,37.66759872,127.04299927,1.0,0.0,1.0
ST-1465,1733. 방학사거리 (봄마당 앞),37.66297913,127.04193878,1.0,0.0,1.0
ST-1466,1734. 쌍문현대1차아파트 108동 앞,37.65814972,127.03266907,0.0,0.0,0.0
ST-1467,"1735. 도봉역 1,2번 출구사이 건너편",37.67911911,127.04498291,8.0,1.0,9.0
ST-1468,1736. 버스정류장 앞,37.65224075,127.0370636,2.0,1.0,3.0
ST-1469,1737. 신창시장,37.63970184,127.03883362,21.0,3.0,24.0
ST-1470,1738. 창동주공17단지 상가앞,37.6463089,127.052742,8.0,0.0,8.0
ST-1638,1741. 제일강산수산입구,37.64519882,127.03298187,3.0,0.0,3.0
ST-1726,1742. 북한산 코오롱 하늘채,37.64889145,127.02301788,19.0,1.0,20.0
ST-2088,1743.창동19단지아파트 관리사무소앞,37.65039062,127.05219269,0.0,1.0,1.0
ST-2089,1744.도봉소방서 옆,37.66480255,127.04302979,2.0,0.0,2.0
ST-2093,1748. 방학역 1번출구,37.66898346,127.04376221,6.0,0.0,6.0
ST-2094,1749. ESA아파트 상가 앞,37.66627121,127.04598999,8.0,2.0,10.0
ST-2095,1750. 창포원 남쪽 입구,37.68826675,127.04889679,12.0,1.0,13.0
ST-2096,1751. 창원초등학교 교차로,37.6521225,127.04170227,0.0,0.0,0.0
ST-2097,1752. 창동 주공 4단지 입구 옆,37.64548111,127.04857635,14.0,0.0,14.0
ST-2099,1754. 창동시장입구 사거리,37.64689636,127.03343201,2.0,0.0,2.0
ST-2101,1756.서울북부광역등기국,37.65148544,127.04431915,1.0,0.0,1.0
ST-2102,1757.솔밭공원역 1번출구 앞,37.65568542,127.01338196,8.0,0.0,8.0
ST-2103,1758.솔밭공원역 1번출구 주변,37.65727997,127.0137558,8.0,0.0,8.0
ST-2104,1759.서울북부지방법원 앞,37.67721939,127.04863739,3.0,1.0,4.0
ST-2106,1761.방학중학교 앞,37.66562271,127.03108978,2.0,0.0,2.0
ST-2107,1762.북한산 한신휴플러스APT앞,37.65533829,127.04241943,1.0,0.0,1.0
ST-2110,1765.쌍문역 1번출구 주변,37.64966965,127.03561401,5.0,0.0,5.0
ST-2112,1767.방학초등학교 앞,37.66250992,127.03327942,12.0,0.0,12.0
ST-2113,1768.신동아타워 버스정류소,37.66208267,127.02874756,3.0,1.0,4.0
ST-2115,1770.도봉한신아파트 주변,37.68473816,127.0500412,15.0,1.0,16.0
ST-2116,1771.성원APT버스정류소,37.65796661,127.03009033,0.0,0.0,0.0
ST-2117,1772.시립도봉노인복지관 버스정류소,37.65805054,127.03575897,0.0,0.0,0.0
ST-2119,1774.정의여중고 버스정류소,37.65134811,127.034729,7.0,0.0,7.0
ST-2120,1775.신원리베르텔 앞,37.65128708,127.04554749,1.0,0.0,1.0
ST-619,1804. 독산역 2번출구 자전거주차장,37.46652985,126.88871765,10.0,1.0,11.0
ST-620,1805. 서울디지털운동장 앞,37.48228836,126.87776947,0.0,0.0,0.0
ST-621,1806. 에이스하이엔드타워9차 앞,37.48621368,126.87863922,4.0,0.0,4.0
ST-622,1808. 에이스하이엔드타워8차 앞,37.47320938,126.8849411,12.0,0.0,12.0
ST-623,1809. LG전자 별관동(호서대 벤처타워 맞은편),37.47077942,126.88515472,9.0,0.0,9.0
ST-624,1812. 갑을그레이트밸리 앞,37.47903061,126.88729858,26.0,4.0,30.0
ST-625,1814. 두산위브아파트 옆 상가건물 앞,37.47422028,126.89412689,27.0,5.0,32.0
ST-626,1816. 금천폭포공원 앞,37.44686127,126.90383148,2.0,2.0,4.0
ST-642,1819. 금천구청 앞 자전거거치대,37.45647812,126.89592743,5.0,0.0,5.0
ST-628,1820. 신한은행 시흥대로금융센터지점,37.4433403,126.90335846,18.0,3.0,21.0
ST-629,1821. 홈플러스 시흥점 맞은편 다비치안경 앞,37.45145798,126.90211487,30.0,2.0,32.0
ST-630,1822. 서울 시흥동우체국 앞,37.45299149,126.90090942,29.0,2.0,31.0
ST-631,1823. 상신정비공업 앞,37.4589119,126.89859009,2.0,0.0,2.0
ST-632,1824. 독산근린공원 입구,37.46455002,126.88372803,27.0,4.0,31.0
ST-633,1825. 한신아파트 앞 육교 아래,37.45470047,126.89105225,42.0,5.0,47.0
ST-634,1826. 한신코아 앞,37.45684052,126.88834381,30.0,0.0,30.0
ST-660,1827. 독산보도육교 앞 자전거 보관소,37.45672607,126.89306641,39.0,6.0,45.0
ST-635,1828. 한양수자인아파트 앞,37.47531891,126.89888763,13.0,0.0,13.0
ST-636,1829. 홈플러스 금천점 앞,37.4691391,126.89720154,29.0,5.0,34.0
ST-637,1830. 빅마켓 금천점 앞,37.4702301,126.89507294,62.0,4.0,66.0
ST-638,1831. 메이퀸웨딩컨벤션 앞,37.47249985,126.89795685,12.0,0.0,12.0
ST-639,1833. 독산역 1번출구 A,37.46654129,126.89028168,10.0,2.0,12.0
ST-640,1834. 월드메르디앙 벤처센터 2차,37.47908401,126.87904358,2.0,0.0,2.0
ST-641,1835. STX V타워,37.47706985,126.88442993,4.0,0.0,4.0
ST-661,1836. 금천구립 독산도서관,37.46740341,126.90814209,4.0,1.0,5.0
ST-1140,1839. 수출의 다리 아래,37.47743607,126.88615417,8.0,3.0,11.0
ST-1141,1840. 솔브레인이엔지 뒤편,37.47555161,126.88845825,15.0,7.0,22.0
ST-1142,1841. 가산동 주민센터,37.4769516,126.89186859,34.0,5.0,39.0
ST-1143,1842. 한울중학교,37.46257401,126.90686035,12.0,0.0,12.0
ST-1144,1843. 독산고등학교,37.47709656,126.91113281,13.0,1.0,14.0
ST-1146,1845. 롯데캐슬골드파크1차 서문,37.460289,126.89218903,3.0,5.0,8.0
ST-1147,1846. 롯데캐슬골드파크1차 동문,37.46017075,126.89604187,11.0,2.0,13.0
ST-1148,1847. 독산주공 14단지 버스정류소,37.46093369,126.88716888,23.0,0.0,23.0
ST-1149,1848. 벽산 디지털밸리 5차,37.4762764,126.88539124,11.0,0.0,11.0
ST-1276,1849. 대륭포스트타워5차,37.48135376,126.88694,3.0,0.0,3.0
ST-1277,1850. 코오롱테크노밸리,37.48015976,126.8863678,1.0,0.0,1.0
ST-1403,1851. 가산디지털단지 9번출구 인근,37.48123169,126.88148499,9.0,0.0,9.0
ST-1534,1853. 서울디자인직업전문학교 앞,37.47248077,126.89586639,15.0,1.0,16.0
ST-1535,1854. 가산아네스트 오피스텔 앞,37.47817993,126.89740753,8.0,6.0,14.0
ST-1536,1855. 성지아파트 옆 도로변,37.45132065,126.89762115,9.0,1.0,10.0
ST-1537,1856. 모두의학교,37.47840881,126.90737152,21.0,2.0,23.0
ST-1538,1857. 주공14단지,37.46055984,126.88709259,26.0,3.0,29.0
ST-1648,1858. 500번·507번 버스 종점 앞,37.43727112,126.90268707,20.0,1.0,21.0
ST-1734,1859. 대륭테크노타운 18차,37.4679985,126.88684082,3.0,0.0,3.0
ST-1932,1861.IBK기업은행 석수역 지점 앞,37.4369812,126.90329742,18.0,1.0,19.0
ST-1933,1862.스타즈호텔독산 빌딩 앞,37.46134567,126.89758301,37.0,2.0,39.0
ST-1934,1863.위너스 스포츠클럽 골프연습장옆,37.46053696,126.89860535,27.0,1.0,28.0
ST-1935,1864.산호시티빌 옆,37.45652008,126.89955139,2.0,2.0,4.0
ST-1936,1865.금천구청앞(M빌딩),37.45633316,126.89645386,10.0,1.0,11.0
ST-1937,1866.서울안천초등학교 옆,37.45777893,126.88942719,9.0,1.0,10.0
ST-1938,1867.대륭포스트타워6차 앞,37.48088837,126.88380432,18.0,0.0,18.0
ST-1939,1868.우리은행 시흥남자동화점 앞,37.44785309,126.90288544,5.0,0.0,5.0
ST-1940,1869.롯데캐슬골드파크3차 301동 앞,37.45901871,126.89671326,10.0,2.0,12.0
ST-1941,1870.독산3동주민센터 앞,37.47507095,126.90335846,10.0,3.0,13.0
ST-662,1901. 신도림동주민센터 앞,37.50733185,126.87973022,27.0,3.0,30.0
ST-663,1904. 도림천역 1번 출구 앞,37.51424026,126.88287354,9.0,1.0,10.0
ST-664,1906. 신도림역 1번 출구 앞,37.50971985,126.89009857,23.0,2.0,25.0
ST-665,1907. 구일우성(아) 육교 밑,37.48963165,126.87625885,27.0,2.0,29.0
ST-666,1908. 해원리바파크 육교 밑,37.49528503,126.87216187,43.0,3.0,46.0
ST-667,1910. 낙원교회 맞은편,37.49750519,126.88437653,9.0,0.0,9.0
ST-668,1911. 구로디지털단지역 앞,37.48493958,126.90132141,19.0,0.0,19.0
ST-669,1912. 한신휴아파트 앞,37.48880005,126.89066315,1.0,4.0,5.0
ST-670,1913. 구로리공원,37.49103165,126.89215088,11.0,2.0,13.0
ST-918,1914. 대림역4번출구,37.49440384,126.89444733,8.0,2.0,10.0
ST-671,1916. 구로중학교앞,37.49414062,126.88998413,9.0,4.0,13.0
ST-673,1920. 서울미래초등학교 사거리,37.50437927,126.88829803,0.0,0.0,0.0
ST-674,1924. 삼부르네상스파크빌,37.47874069,126.89509583,0.0,0.0,0.0
ST-919,1925. 동양미래대학교 정문 옆,37.49988937,126.86769867,7.0,1.0,8.0
ST-675,1928. 고척스카이돔구장 광장,37.49946976,126.86840057,1.0,0.0,1.0
ST-676,1929. 고척근린공원 고척도서관 앞,37.5038147,126.85195923,13.0,1.0,14.0
ST-677,1930. 개봉지구대 개봉치안센터,37.49768448,126.85372925,3.0,0.0,3.0
ST-920,1931. 개봉역2번출구 A,37.49499512,126.85825348,34.0,1.0,35.0
ST-678,1933. 개봉푸르지오아파트 상가,37.50170517,126.84728241,58.0,5.0,63.0
ST-870,1936. 개봉역 1번 출구 자전거보관서쪽,37.49428177,126.85921478,21.0,5.0,26.0
ST-679,1937. 한진아파트 입구,37.4860611,126.85201263,6.0,1.0,7.0
ST-871,1941. 오류동역 2번출구,37.49367142,126.84370422,25.0,1.0,26.0
ST-872,1943. 온수역 북측,37.49279022,126.82452393,7.0,5.0,12.0
ST-873,1946. 구로역 광장,37.50311661,126.88038635,33.0,1.0,34.0
